351;351;Sé. 
352;352;De. 
353;353;Regreso. 
354;354;Algo. 
355;355;De. 
356;356;Quizás. 
357;357;Favor. 
358;358;Cuál. 
359;359;Que. 
360;360;A. 
361;361;Desde. 
362;362;Él. 
363;363;Por. 
364;364;La. 
365;365;Necesitamos. 
366;366;No. 
367;367;La. 
368;368;Irá. 
369;369;No. 
370;370;Seis. 
371;371;Amigo. 
372;372;Días. 
373;373;Lo. 
374;374;Está. 
375;375;Hay. 
376;376;Veamos. 
377;377;Fuego. 
378;378;Final. 
379;379;Desde. 
380;380;Hay. 
381;381;El. 
382;382;Que. 
383;383;Esto. 
384;384;Encontrado. 
385;385;Que. 
386;386;Fuera. 
387;387;Su. 
388;388;La. 
389;389;Por. 
390;390;Ahora. 
391;391;Vamos. 
392;392;Que. 
393;393;Un. 
394;394;Te. 
395;395;Qué. 
396;396;A. 
397;397;Qué. 
398;398;Nivel. 
399;399;Está. 
400;400;Que. 
401;401;Aun. 
402;402;Disculpe. 
403;403;Vuelto. 
404;404;Cama. 
405;405;Ha. 
406;406;Tenga. 
407;407;Siendo. 
408;408;La. 
409;409;Respuesta. 
410;410;Soy. 
411;411;Pero. 
412;412;Ay. 
413;413;Una. 
414;414;Asi. 
415;415;Y. 
416;416;Debes. 
417;417;Su. 
418;418;Tenemos. 
419;419;Apuesto. 
420;420;A. 
421;421;La. 
422;422;Su. 
423;423;Nuestras. 
424;424;No. 
425;425;Por. 
426;426;No. 
427;427;Nos. 
428;428;Esa. 
429;429;De. 
430;430;En. 
431;431;Soy. 
432;432;Amigo. 
433;433;Se. 
434;434;Lo. 
435;435;Una. 
436;436;Un. 
437;437;Noche. 
438;438;Eso. 
439;439;Las. 
440;440;Están. 
441;441;Aún. 
442;442;Es. 
443;443;Y. 
444;444;La. 
445;445;Muy. 
446;446;Lamento. 
447;447;Quienes. 
448;448;Mío. 
449;449;Soy. 
450;450;Tengo. 
451;451;La. 
452;452;Alguna. 
453;453;Podemos. 
454;454;Muchas. 
455;455;Ha. 
456;456;Cómo. 
457;457;Tu. 
458;458;En. 
459;459;Parece. 
460;460;Más. 
461;461;Que. 
462;462;Lista. 
463;463;Aunque. 
464;464;Antes. 
465;465;Más. 
466;466;Amigos. 
467;467;Qué. 
468;468;Que. 
469;469;Ok. 
470;470;Yo. 
471;471;El. 
472;472;Era. 
473;473;Se. 
474;474;En. 
475;475;La. 
476;476;No. 
477;477;En. 
478;478;Digo. 
479;479;Oh. 
480;480;A. 
481;481;Donde. 
482;482;Bien. 
483;483;Ya. 
484;484;Puedes. 
485;485;Eres. 
486;486;Es. 
487;487;La. 
488;488;Lo. 
489;489;Soy. 
490;490;Qué. 
491;491;Y. 
492;492;Lo. 
493;493;Mi. 
494;494;Me. 
495;495;Como. 
496;496;Que. 
497;497;Ocho. 
498;498;A. 
499;499;Son. 
500;500;Está. 
501;501;Seguir. 
502;502;Eso. 
503;503;De. 
504;504;Dentro. 
505;505;No. 
506;506;Me. 
507;507;Señor. 
508;508;Deben. 
509;509;Bueno. 
510;510;Lo. 
511;511;El. 
512;512;De. 
513;513;Trabajo. 
514;514;El. 
515;515;Yo. 
516;516;Tres. 
517;517;De. 
518;518;Pero. 
519;519;De. 
520;520;Su. 
521;521;Veces. 
522;522;Está. 
523;523;Tú. 
524;524;Os. 
525;525;Su. 
526;526;En. 
527;527;Mira. 
528;528;A. 
529;529;Me. 
530;530;El. 
531;531;Le. 
532;532;Les. 
533;533;A. 
534;534;Significa. 
535;535;Otro. 
536;536;Iré. 
537;537;Miren. 
538;538;Pero. 
539;539;En. 
540;540;No. 
541;541;Los. 
542;542;Por. 
543;543;Otra. 
544;544;No. 
545;545;Hubiera. 
546;546;Por. 
547;547;Para. 
548;548;Y. 
549;549;Que. 
550;550;Se. 
551;551;Dr. 
552;552;Qué. 
553;553;Volver. 
554;554;Es. 
555;555;Dice. 
556;556;Era. 
557;557;La. 
558;558;Tú. 
559;559;Y. 
560;560;Que. 
561;561;Ya. 
562;562;A. 
563;563;Y. 
564;564;Lo. 
565;565;A. 
566;566;En. 
567;567;Bien. 
568;568;Estamos. 
569;569;Trabajo. 
570;570;Me. 
571;571;Oye. 
572;572;Espera. 
573;573;Un. 
574;574;Espera. 
575;575;Por. 
576;576;Cómo. 
577;577;O. 
578;578;Lo. 
579;579;Tendrás. 
580;580;El. 
581;581;No. 
582;582;Me. 
583;583;Que. 
584;584;Estás. 
585;585;Es. 
586;586;Un. 
587;587;Para. 
588;588;Llegar. 
589;589;Deja. 
590;590;Si. 
591;591;Quizá. 
592;592;Lo. 
593;593;Alrededor. 
594;594;La. 
595;595;Demasiado. 
596;596;Persona. 
597;597;Hablando. 
598;598;Creo. 
599;599;En. 
600;600;Es. 
601;601;Un. 
602;602;Voy. 
603;603;Se. 
604;604;Del. 
605;605;De. 
606;606;Tu. 
607;607;Que. 
608;608;Nos. 
609;609;Te. 
610;610;El. 
611;611;En. 
612;612;Me. 
613;613;Oh. 
614;614;El. 
615;615;Eres. 
616;616;De. 
617;617;Se. 
618;618;Una. 
619;619;Esta. 
620;620;La. 
621;621;Te. 
622;622;Le. 
623;623;Estaban. 
624;624;Gracias. 
625;625;Del. 
626;626;Y. 
627;627;Lindo. 
628;628;Mil. 
629;629;En. 
630;630;Sería. 
631;631;Ok. 
632;632;Esta. 
633;633;El. 
634;634;Quiero. 
635;635;Dejo. 
636;636;En. 
637;637;No. 
638;638;Padre. 
639;639;A. 
640;640;Tan. 
641;641;De. 
642;642;Por. 
643;643;Encontramos. 
644;644;La. 
645;645;Que. 
646;646;Te. 
647;647;Es. 
648;648;Y. 
649;649;Es. 
650;650;De. 
651;651;Estas. 
652;652;Podría. 
653;653;El. 
654;654;Ella. 
655;655;La. 
656;656;De. 
657;657;Bien. 
658;658;Me. 
659;659;Lo. 
660;660;En. 
661;661;Falta. 
662;662;Gracias. 
663;663;Mala. 
664;664;Es. 
665;665;El. 
666;666;No. 
667;667;Y. 
668;668;Se. 
669;669;Poco. 
670;670;Tiene. 
671;671;Voy. 
672;672;Que. 
673;673;Un. 
674;674;Estaba. 
675;675;No. 
676;676;El. 
677;677;Su. 
678;678;Al. 
679;679;Con. 
680;680;Amor. 
681;681;Con. 
682;682;Niños. 
683;683;Cosas. 
684;684;Me. 
685;685;Y. 
686;686;Dice. 
687;687;No. 
688;688;El. 
689;689;Habla. 
690;690;En. 
691;691;Está. 
692;692;Parece. 
693;693;Tal. 
694;694;Querías. 
695;695;Mi. 
696;696;Está. 
697;697;A. 
698;698;Una. 
699;699;A. 
700;700;Una. 
701;701;Esta. 
702;702;En. 
703;703;Te. 
704;704;En. 
705;705;Es. 
706;706;Siempre. 
707;707;Una. 
708;708;No. 
709;709;Que. 
710;710;Ha. 
711;711;Por. 
712;712;Una. 
713;713;A. 
714;714;El. 
715;715;La. 
716;716;Yo. 
717;717;Casa. 
718;718;Fácil. 
719;719;Y. 
720;720;De. 
721;721;Tienen. 
722;722;Cara. 
723;723;Haciendo. 
724;724;Hay. 
725;725;El. 
726;726;No. 
727;727;Nadie. 
728;728;Se. 
729;729;Mismo. 
730;730;Día. 
731;731;Del. 
732;732;Cosas. 
733;733;Lo. 
734;734;Está. 
735;735;Tan. 
736;736;Que. 
737;737;A. 
738;738;Caja. 
739;739;Días. 
740;740;Ninguno. 
741;741;Más. 
742;742;Y. 
743;743;No. 
744;744;Llegar. 
745;745;Si. 
746;746;Es. 
747;747;No. 
748;748;Dale. 
749;749;Mano. 
750;750;Por. 
751;751;Necesitas. 
752;752;En. 
753;753;Nos. 
754;754;Un. 
755;755;Mismo. 
756;756;Una. 
757;757;Para. 
758;758;Está. 
759;759;Sí. 
760;760;Un. 
761;761;Estoy. 
762;762;Qué. 
763;763;Creo. 
764;764;Hey. 
765;765;Debajo. 
766;766;Puedas. 
767;767;Final. 
768;768;Era. 
769;769;Qué. 
770;770;Años. 
771;771;La. 
772;772;Son. 
773;773;Ir. 
774;774;Justo. 
775;775;Esta. 
776;776;En. 
777;777;Pero. 
778;778;Que. 
779;779;Te. 
780;780;La. 
781;781;De. 
782;782;No. 
783;783;Y. 
784;784;Aquí. 
785;785;Que. 
786;786;Tus. 
787;787;Un. 
788;788;Una. 
789;789;Había. 
790;790;El. 
791;791;En. 
792;792;Sabes. 
793;793;Esas. 
794;794;Sí. 
795;795;De. 
796;796;Tener. 
797;797;De. 
798;798;Todo. 
799;799;Aquí. 
800;800;Y. 
801;801;Tu. 
802;802;La. 
803;803;Es. 
804;804;Di. 
805;805;Por. 
806;806;Gracias. 
807;807;Tipo. 
808;808;Las. 
809;809;De. 
810;810;Su. 
811;811;Lo. 
812;812;De. 
813;813;Gusta. 
814;814;Como. 
815;815;No. 
816;816;El. 
817;817;Necesita. 
818;818;Para. 
819;819;De. 
820;820;La. 
821;821;Hasta. 
822;822;Todo. 
823;823;De. 
824;824;He. 
825;825;No. 
826;826;En. 
827;827;Buen. 
828;828;Tan. 
829;829;El. 
830;830;Sabe. 
831;831;Todo. 
832;832;Donde. 
833;833;Lo. 
834;834;Ni. 
835;835;Hacer. 
836;836;A. 
837;837;Él. 
838;838;Una. 
839;839;De. 
840;840;Por. 
841;841;El. 
842;842;Que. 
843;843;Un. 
844;844;Sacar. 
845;845;De. 
846;846;Viendo. 
847;847;Que. 
848;848;Ahora. 
849;849;Tuvimos. 
850;850;Para. 
851;851;Yo. 
852;852;A. 
853;853;Así. 
854;854;Que. 
855;855;La. 
856;856;Que. 
857;857;Música. 
858;858;Una. 
859;859;Nos. 
860;860;Uno. 
861;861;Una. 
862;862;Hay. 
863;863;Una. 
864;864;Dónde. 
865;865;Soy. 
866;866;Hola. 
867;867;Ido. 
868;868;Dios. 
869;869;El. 
870;870;Cuando. 
871;871;A. 
872;872;Que. 
873;873;Qué. 
874;874;Pequeña. 
875;875;Aquí. 
876;876;Lo. 
877;877;Estar. 
878;878;Dinero. 
879;879;Van. 
880;880;No. 
881;881;Mi. 
882;882;Dentro. 
883;883;Dónde. 
884;884;Estoy. 
885;885;En. 
886;886;Una. 
887;887;De. 
888;888;Cómo. 
889;889;Y. 
890;890;Cara. 
891;891;Estar. 
892;892;Jefe. 
893;893;No. 
894;894;En. 
895;895;Siquiera. 
896;896;En. 
897;897;Cuenta. 
898;898;La. 
899;899;De. 
900;900;Algo. 
901;901;En. 
902;902;Qué. 
903;903;Eso. 
904;904;Qué. 
905;905;Te. 
906;906;No. 
907;907;La. 
908;908;En. 
909;909;Una. 
910;910;Podemos. 
911;911;Suerte. 
912;912;Le. 
913;913;Estos. 
914;914;Te. 
915;915;El. 
916;916;Siempre. 
917;917;Escucha. 
918;918;Se. 
919;919;De. 
920;920;Alrededor. 
921;921;Ir. 
922;922;Está. 
923;923;Cuánto. 
924;924;Y. 
925;925;Favor. 
926;926;Que. 
927;927;A. 
928;928;Hay. 
929;929;Algo. 
930;930;No. 
931;931;Es. 
932;932;Le. 
933;933;Es. 
934;934;De. 
935;935;Había. 
936;936;Tomar. 
937;937;Nombre. 
938;938;Rápido. 
939;939;De. 
940;940;Para. 
941;941;Puedes. 
942;942;Es. 
943;943;En. 
944;944;Lado. 
945;945;Me. 
946;946;A. 
947;947;O. 
948;948;De. 
949;949;Campo. 
950;950;Ya. 
951;951;El. 
952;952;Una. 
953;953;Vino. 
954;954;No. 
955;955;La. 
956;956;Soy. 
957;957;Esta. 
958;958;No. 
959;959;Las. 
960;960;Son. 
961;961;Que. 
962;962;Con. 
963;963;Por. 
964;964;Les. 
965;965;Antes. 
966;966;Equipo. 
967;967;Hicieron. 
968;968;De. 
969;969;Qué. 
970;970;No. 
971;971;Eres. 
972;972;Venir. 
973;973;Nada. 
974;974;Que. 
975;975;Quería. 
976;976;A. 
977;977;Da. 
978;978;A. 
979;979;Escucha. 
980;980;De. 
981;981;Que. 
982;982;Es. 
983;983;Aquel. 
984;984;Un. 
985;985;Que. 
986;986;La. 
987;987;Que. 
988;988;Soy. 
989;989;Sabes. 
990;990;En. 
991;991;No. 
992;992;Porque. 
993;993;Las. 
994;994;Todo. 
995;995;Luego. 
996;996;Casa. 
997;997;Sigue. 
998;998;Al. 
999;999;Había. 
1000;1000;Les. 
1001;1001;Te. 
1002;1002;Si. 
1003;1003;Qué. 
1004;1004;Que. 
1005;1005;Con. 
1006;1006;En. 
1007;1007;Habría. 
1008;1008;Debe. 
1009;1009;No. 
1010;1010;Momento. 
1011;1011;Conocer. 
1012;1012;A. 
1013;1013;Estás. 
1014;1014;Mas. 
1015;1015;Casi. 
1016;1016;Y. 
1017;1017;Vez. 
1018;1018;Y. 
1019;1019;A. 
1020;1020;Tu. 
1021;1021;Verdad. 
1022;1022;Me. 
1023;1023;Yo. 
1024;1024;Cómo. 
1025;1025;Para. 
1026;1026;Así. 
1027;1027;Lo. 
1028;1028;El. 
1029;1029;Gustaría. 
1030;1030;Para. 
1031;1031;La. 
1032;1032;Sí. 
1033;1033;En. 
1034;1034;De. 
1035;1035;A. 
1036;1036;La. 
1037;1037;Que. 
1038;1038;Ahora. 
1039;1039;La. 
1040;1040;Que. 
1041;1041;De. 
1042;1042;Mejor. 
1043;1043;Si. 
1044;1044;Tienes. 
1045;1045;Pues. 
1046;1046;Quién. 
1047;1047;Eso. 
1048;1048;La. 
1049;1049;Ningún. 
1050;1050;Me. 
1051;1051;Mi. 
1052;1052;Una. 
1053;1053;Está. 
1054;1054;Es. 
1055;1055;Quiero. 
1056;1056;La. 
1057;1057;Su. 
1058;1058;Lo. 
1059;1059;Se. 
1060;1060;Usted. 
1061;1061;Puede. 
1062;1062;Sus. 
1063;1063;Pero. 
1064;1064;Un. 
1065;1065;Me. 
1066;1066;Volvió. 
1067;1067;Se. 
1068;1068;Corazón. 
1069;1069;Parte. 
1070;1070;A. 
1071;1071;De. 
1072;1072;Tener. 
1073;1073;Un. 
1074;1074;Estaría. 
1075;1075;Creo. 
1076;1076;Sabemos. 
1077;1077;Señor. 
1078;1078;O. 
1079;1079;No. 
1080;1080;Quién. 
1081;1081;Me. 
1082;1082;Que. 
1083;1083;Esta. 
1084;1084;Quiero. 
1085;1085;Está. 
1086;1086;Es. 
1087;1087;Esposa. 
1088;1088;Por. 
1089;1089;Una. 
1090;1090;Creo. 
1091;1091;Aquí. 
1092;1092;Esta. 
1093;1093;Vamos. 
1094;1094;Papá. 
1095;1095;Qué. 
1096;1096;Desde. 
1097;1097;Sin. 
1098;1098;A. 
1099;1099;Mismo. 
1100;1100;A. 
1101;1101;Quién. 
1102;1102;Que. 
1103;1103;Tenemos. 
1104;1104;Su. 
1105;1105;Ni. 
1106;1106;Que. 
1107;1107;El. 
1108;1108;A. 
1109;1109;Sabe. 
1110;1110;Es. 
1111;1111;Ningún. 
1112;1112;Podemos. 
1113;1113;Esta. 
1114;1114;La. 
1115;1115;Bien. 
1116;1116;Bueno. 
1117;1117;Que. 
1118;1118;En. 
1119;1119;Por. 
1120;1120;Eso. 
1121;1121;Y. 
1122;1122;El. 
1123;1123;Pueda. 
1124;1124;En. 
1125;1125;Cuál. 
1126;1126;Parece. 
1127;1127;Si. 
1128;1128;Lo. 
1129;1129;Una. 
1130;1130;Sé. 
1131;1131;Esta. 
1132;1132;Lo. 
1133;1133;Sus. 
1134;1134;Tienes. 
1135;1135;Estaremos. 
1136;1136;Lo. 
1137;1137;Quién. 
1138;1138;La. 
1139;1139;Qué. 
1140;1140;El. 
1141;1141;Quiero. 
1142;1142;Y. 
1143;1143;Estoy. 
1144;1144;Real. 
1145;1145;A. 
1146;1146;Ahora. 
1147;1147;Dónde. 
1148;1148;Tod.
1149;1149;Bien. 
1150;1150;Ciudad. 
1151;1151;Es. 
1152;1152;Está. 
1153;1153;Pronto. 
1154;1154;Quiere. 
1155;1155;Mas. 
1156;1156;Haber. 
1157;1157;Día. 
1158;1158;Buscar. 
1159;1159;Segundo. 
1160;1160;Están. 
1161;1161;Al. 
1162;1162;No. 
1163;1163;Tiene. 
1164;1164;Casa. 
1165;1165;Lo. 
1166;1166;Es. 
1167;1167;En. 
1168;1168;Voy. 
1169;1169;Un. 
1170;1170;Nadie. 
1171;1171;En. 
1172;1172;Va. 
1173;1173;El. 
1174;1174;Última. 
1175;1175;Para. 
1176;1176;Verte. 
1177;1177;Los. 
1178;1178;Cama. 
1179;1179;Sola. 
1180;1180;Para. 
1181;1181;Puede. 
1182;1182;Estas. 
1183;1183;Tú. 
1184;1184;Es. 
1185;1185;En. 
1186;1186;Que. 
1187;1187;A. 
1188;1188;Lo. 
1189;1189;Sabes. 
1190;1190;Que. 
1191;1191;Las. 
1192;1192;La. 
1193;1193;Todos. 
1194;1194;Lo. 
1195;1195;A. 
1196;1196;Ese. 
1197;1197;Igual. 
1198;1198;En. 
1199;1199;Un. 
1200;1200;Que. 
1201;1201;Ya. 
1202;1202;Mucho. 
1203;1203;Podría. 
1204;1204;Vaya. 
1205;1205;Voy. 
1206;1206;Se. 
1207;1207;Pero. 
1208;1208;Mucho. 
1209;1209;Que. 
1210;1210;Donde. 
1211;1211;Tuve. 
1212;1212;Nada. 
1213;1213;Al. 
1214;1214;Que. 
1215;1215;De. 
1216;1216;Pasa. 
1217;1217;Que. 
1218;1218;Le. 
1219;1219;Años. 
1220;1220;Ese. 
1221;1221;De. 
1222;1222;Centro. 
1223;1223;Trabaja. 
1224;1224;Pasar. 
1225;1225;Los. 
1226;1226;Va. 
1227;1227;El. 
1228;1228;Estaba. 
1229;1229;Todas. 
1230;1230;Sin. 
1231;1231;Buscando. 
1232;1232;Los. 
1233;1233;Del. 
1234;1234;Puedo. 
1235;1235;De. 
1236;1236;No. 
1237;1237;La. 
1238;1238;Totalmente. 
1239;1239;Te. 
1240;1240;Mas. 
1241;1241;Qué. 
1242;1242;De. 
1243;1243;Unas. 
1244;1244;Hasta. 
1245;1245;La. 
1246;1246;Persona. 
1247;1247;Dado. 
1248;1248;Estado. 
1249;1249;En. 
1250;1250;Del. 
1251;1251;Pronto. 
1252;1252;Me. 
1253;1253;Que. 
1254;1254;No. 
1255;1255;Niño. 
1256;1256;Oh. 
1257;1257;No. 
1258;1258;Puedo. 
1259;1259;Su. 
1260;1260;Baja. 
1261;1261;De. 
1262;1262;Ese. 
1263;1263;Sabes. 
1264;1264;Que. 
1265;1265;Qué. 
1266;1266;Y. 
1267;1267;Para. 
1268;1268;Ya. 
1269;1269;Por. 
1270;1270;Un. 
1271;1271;Tienes. 
1272;1272;Sí. 
1273;1273;Final. 
1274;1274;Los. 
1275;1275;Encontrar. 
1276;1276;Podemos. 
1277;1277;Bueno. 
1278;1278;Ocurre. 
1279;1279;Quieres. 
1280;1280;De. 
1281;1281;Sólo. 
1282;1282;Qué. 
1283;1283;Yo. 
1284;1284;Un. 
1285;1285;Dije. 
1286;1286;Muchas. 
1287;1287;Última. 
1288;1288;Me. 
1289;1289;Todos. 
1290;1290;Somos. 
1291;1291;Vemos. 
1292;1292;Ellos. 
1293;1293;Las. 
1294;1294;Es. 
1295;1295;Lo. 
1296;1296;A. 
1297;1297;Debemos. 
1298;1298;No. 
1299;1299;El. 
1300;1300;De. 
1301;1301;Vi. 
1302;1302;Tienes. 
1303;1303;Quién. 
1304;1304;Hablar. 
1305;1305;Que. 
1306;1306;De. 
1307;1307;Un. 
1308;1308;De. 
1309;1309;No. 
1310;1310;Todo. 
1311;1311;Sabes. 
1312;1312;Tengo. 
1313;1313;El. 
1314;1314;En. 
1315;1315;Quieres. 
1316;1316;Llama. 
1317;1317;Ustedes. 
1318;1318;Cómo. 
1319;1319;No. 
1320;1320;En. 
1321;1321;Como. 
1322;1322;Solía. 
1323;1323;Tan. 
1324;1324;El. 
1325;1325;A. 
1326;1326;Algún. 
1327;1327;A. 
1328;1328;Entonces. 
1329;1329;Las. 
1330;1330;Después. 
1331;1331;Una. 
1332;1332;Compañía. 
1333;1333;Ha. 
1334;1334;Estarás. 
1335;1335;Su. 
1336;1336;Sabes. 
1337;1337;A. 
1338;1338;Que. 
1339;1339;Hola. 
1340;1340;Es. 
1341;1341;Hora. 
1342;1342;Por. 
1343;1343;Todo. 
1344;1344;Eres. 
1345;1345;Malo. 
1346;1346;La. 
1347;1347;De. 
1348;1348;A. 
1349;1349;De. 
1350;1350;Sabes. 
1351;1351;Gobierno. 
1352;1352;Abajo. 
1353;1353;Nos. 
1354;1354;Si. 
1355;1355;Por. 
1356;1356;Amo. 
1357;1357;Lo. 
1358;1358;Es. 
1359;1359;Por. 
1360;1360;Casa. 
1361;1361;Que. 
1362;1362;Lo. 
1363;1363;Un. 
1364;1364;Puedes. 
1365;1365;En. 
1366;1366;Un. 
1367;1367;No. 
1368;1368;Alguna. 
1369;1369;Un. 
1370;1370;Del. 
1371;1371;Que. 
1372;1372;Lo. 
1373;1373;De. 
1374;1374;Muy. 
1375;1375;Todo. 
1376;1376;Campo. 
1377;1377;De. 
1378;1378;Son. 
1379;1379;Es. 
1380;1380;Ropa. 
1381;1381;Tres. 
1382;1382;Tienes. 
1383;1383;Busca. 
1384;1384;De. 
1385;1385;Jugar. 
1386;1386;Quisiera. 
1387;1387;Gusta. 
1388;1388;Las. 
1389;1389;Base. 
1390;1390;Que. 
1391;1391;De. 
1392;1392;Se. 
1393;1393;Y. 
1394;1394;Es. 
